66.5388862801837,64.3415272622614,69.1006883973524,66.8677015385271,57.1041791405765,68.9919485883467,69.2262359171715,66.8876393781443,69.3445268903906,68.0928043922706,62.2609186751601,63.9562706031435,63.6795677762666,71.1857526153713,69.2956859947664,63.8960566339855,65.6455079363288,66.6393804021084,64.0229882439846,57.3783245597538,66.4511836125753,62.8697415276464,65.6389158433888,66.0625194042167,67.3147951666935,66.6643924899405,66.2538946496205,64.4312504433714,67.2949423146536,65.9356007643914
65.4274246841293,63.5568955182832,65.6280258556498,68.3861356196356,57.6704661890811,64.9479668502812,68.3090479476212,64.1582914787496,68.0445732103536,67.3492388637617,63.5364609230759,63.7247696584481,58.9568199089664,67.2456568707778,68.4988141993521,66.418937243193,64.8698317178156,65.5554102575587,62.6507491844271,57.7628047491776,65.9334833089108,62.1711609784158,64.8032344170366,64.9108485672144,63.1584979563003,68.6336537949869,65.296450309449,62.9330931502896,66.215238392356,64.7337674406325
64.2736603696091,63.0200881000859,67.8349339112941,66.9001319848488,59.1630574797252,63.6063696903671,70.2044108474131,64.3918704374373,63.9860196138455,66.6470938901156,62.6739150140772,63.8214815324092,56.3636540979948,66.1805354816698,67.6831222612935,63.9994177430221,64.2486220809965,64.4379773144759,61.2992273500427,59.1166408675777,65.5818364533165,64.375987600043,64.1042264767748,63.7262344189703,61.5764158938276,65.1318986009174,64.3905804840462,61.3121529885894,65.0666309529709,66.0903709136793
63.1343532946335,62.8373167659667,67.5035644273278,62.6873550842886,60.9435845289309,62.2050494453856,66.2725576628986,64.8833456966171,62.5888152773188,66.0294631548347,60.101108734648,64.2272325109761,54.0142250761042,67.7793382272035,66.8681904614254,64.4969274409066,63.8686289840717,65.9470807148408,60.1685726250894,60.8329398573262,65.4395578497106,62.0648999634116,63.6364038135678,62.5836465514477,59.9796715521702,67.2511801170457,63.6213516059923,59.6817183228501,63.8760720151129,62.2407727525534
62.1219835433429,63.0511510095344,67.4453523071543,60.9985865893527,62.6695548753525,60.8576735179359,65.1659187046058,65.5597981610763,61.1998047390073,65.5498159845279,60.612840506519,64.8703236926184,53.6267856467551,63.9087061073348,68.8807764173292,65.1975286946548,63.797088272099,64.9187951265868,59.5701638143009,62.5384224816805,68.2812072355959,62.6852226833611,63.4833158015828,61.6248944673788,58.6508161303572,64.2271600333193,63.0995858406933,58.3550527744674,62.7101203469632,61.1701596209637
63.8803381820101,66.233448466346,64.954764862637,59.2856695641368,64.237164311552,59.8046124769645,64.0370800476822,66.3456733857661,60.0202886512936,67.999128028075,61.630599365608,65.6621337922004,55.6353512882136,62.8087545673401,65.3885373099351,66.0163178919932,64.0480367169758,61.7171475512735,59.7442447364976,64.1044432989679,65.830013373862,63.5909066694855,66.3022879765391,61.0522287136049,58.0725457712687,64.1790486463518,62.9274809381477,57.852985059846,61.7003121785595,60.50008150187
63.6432628522915,64.4114515494854,68.1416009421786,57.8954959479104,65.6365981490817,59.3804999577029,62.9577751713673,67.1807461564259,59.3768559925977,65.2071773199504,65.4556687622241,66.5265047866749,58.2627827835564,61.8916549528303,64.8388294853974,66.8861204590998,64.5742058835102,61.5118561133818,60.6146551676282,65.5094474252785,66.3117352473591,64.633400003744,64.1764865177461,61.0368536191104,58.5554437574197,67.1061606459618,63.1444942317639,58.4601780368962,61.0461563370624,60.4477204710116
61.5279836039781,65.3371644321422,66.0088898593751,57.4206533765482,66.8853060734031,59.7695048454541,62.0567938412036,68.0242191067037,59.534588145481,65.3915817324332,64.1866780122901,67.4102574712835,63.0469235050132,61.3435058915652,64.5079240190953,67.762320011899,65.2928645131328,61.829185450928,61.8746180331921,69.6073628800917,66.9204852840346,65.7094055249975,67.6072584086757,64.063801859085,59.8354262886091,64.9304537478651,63.7013690218996,59.8390751474348,60.9373889249851,61.0328392997612
62.3186881343647,66.3061867532172,66.7301241096385,60.3935487029097,68.0054302213209,60.8015105457192,61.5112744528373,68.8514720249954,60.4218334135428,65.7894088850289,68.1902615077627,68.2810528635812,62.6411410306785,61.319817345681,64.4479393807674,68.6187307485504,66.1205156516444,62.5758199371974,63.2521093446645,67.8943132545431,70.5071762089035,66.7614759443111,68.5125527944765,62.5280305678664,61.4225639786419,65.6132273243954,64.4921385608575,61.478452193814,61.4111790420571,62.0579217933648
63.3708721026846,67.2678044730264,67.5061948986601,59.6632496293476,69.0172443685927,62.141876753151,61.4707311912523,69.6491261766485,64.2021800271501,66.3509045721081,66.6132822827781,69.1213536620935,64.3436496377914,61.8281926081942,64.669217138895,72.4696837035573,66.9927268617063,66.1975113158644,64.600751102678,68.9138967861235,71.282840462609,67.7627839416937,69.4743404159814,66.2902637843522,63.0124449773033,66.4015452833604,68.1544628173477,63.0899436080273,62.3176952165607,63.2817141083596
66.4294129317317,66.5507106267219,65.9149083493615,66.7494825320519,55.6433759508835,68.7927408708187,69.0585582689952,63.6061967226983,66.4710050118224,67.8275665406079,61.7580605322087,63.5728284873683,61.2011958762345,68.2339446240574,72.0671232050072,63.1244585311019,68.0172460164468,66.4661948478064,63.7006390060937,56.9993915446257,68.8571127245966,62.7988861022074,65.3221503631294,65.9620866229486,64.5684481166899,66.3959445921163,65.9906498465433,64.1670919615046,67.1212650483752,65.6188888320723
65.2880822905751,63.040322615275,65.1900467987217,65.469529140435,56.4015830064856,64.703447398488,71.0388770182292,63.5315149547548,65.2410710946239,67.0366421500278,60.4344751626328,63.3209676735016,58.9183804650879,70.1105270096066,68.2243227373466,62.9937785694758,64.4346068185828,65.3358840539702,62.2129513110766,59.6039317991738,68.2524858650133,62.0887675583938,67.0995814279713,64.781926482435,63.0837477710426,65.5348067925846,64.9711531782608,62.564955980531,68.7828771908247,64.3198386596483
64.0944959206719,62.4364762984753,64.6169022102523,64.0255401999364,58.2770169267433,63.2775216406773,69.9323247263284,63.7977147566728,63.9008428139771,66.2817307115757,59.493358685247,63.4263188755985,56.2964591275833,66.168847677978,67.3543425520531,63.2461548666533,66.3788216778391,64.1572699240592,60.7047288805229,58.8588374348785,65.1121287532182,61.7879827294123,63.6581253102812,63.559402977339,61.4711721114519,64.7548380223795,63.9925785730281,60.7822476276979,64.783439663225,62.9289708460255
62.9044329544916,62.2288191111938,64.2713935688302,62.3924276791475,60.3571002472723,61.7553813241089,68.7362556528296,64.3520754902855,65.0154355544198,68.3707414496577,59.2750016325778,63.8662697558114,53.9025514875969,65.0423286309341,66.4739908992482,63.8255698917851,63.3230044964241,62.9867386974681,59.3970263311583,60.6559686918268,64.954533946391,61.9805924973849,63.1407026390179,64.9041018288217,59.8308212165234,64.1353041190632,63.1483352719193,58.9111704869805,66.1212992403094,61.5109362230877
64.3319503681912,62.4716598532258,64.2104193157953,60.5690607240044,62.2723144087006,60.247349570348,64.755375769074,65.1038140973769,61.0439290922156,65.0826606490182,59.8796224079656,64.5574044640139,53.5053224279244,63.8896774949575,65.6170606550124,64.6257151737212,63.2425178214467,61.9397419641051,58.6824541703338,62.4163228299821,65.0507188045081,62.6114881014055,62.9701491630712,61.3604988026201,58.4518960408476,63.765358591942,62.5673326646661,57.3007137823041,64.7561660975638,60.2321389991542
61.0762458059935,63.1019770935972,64.4450064761367,58.6523398036114,63.9567093238735,59.0263284519308,63.5076563030484,65.9633139361689,62.1752857954783,67.4659248645038,61.0503568513513,65.3994315247105,55.5567161633414,62.784657524354,67.5452464387549,68.2972609498515,63.5241811313549,61.2017842952008,58.8921836071931,64.0174650596308,68.1308819223367,66.1458654685725,63.1852467333908,60.7521975756934,57.84675213663,63.7122163686174,64.90894658851,56.6623776562278,61.0979815721718,59.3989022862486
60.8376525523996,63.9853625884151,64.9343858494152,57.020765573136,65.4304122774608,58.5209745838427,62.2802189150786,66.8631948057886,59.1446460917714,67.3998437141395,62.4481898463813,66.3092540271356,58.2181528550069,61.8623109635286,66.8785197918534,66.4953702362525,66.7650552639001,60.9719340328789,59.9189403929229,65.4452294224074,65.9130042094579,64.5849524504383,63.7375692814879,60.7358001682045,58.3523277012516,63.9865118936336,62.6176349958191,57.4321026048999,60.3461114820521,59.3325135298589
61.2002575590632,64.9906367287598,65.6067451002501,58.5628339529489,66.7283327299479,58.9848237617782,61.2213801496029,67.7606674189387,59.3102808460197,64.9074577240482,63.8599126681495,67.2312019172441,60.606613341209,61.3104932549961,63.8349552806442,67.4407960036727,64.8969888581318,61.3267247462648,61.3530620629172,69.5549606395565,66.5723648397685,65.6709717291877,64.5227272373904,61.3171915563094,59.6818275511397,64.5360455416239,63.2368044018984,59.0962118960676,60.2195080898565,60.0637041972831
64.5554419494304,66.0265993237009,66.3877116760743,57.3297230173869,67.8823868956897,60.1832889785002,60.5610710768794,68.6317409631525,60.2371276366121,65.3467675910278,65.1936489083614,71.0696786023241,62.6237200370424,61.2866361810172,63.765600467869,68.3526612677013,65.7912786552817,62.1511111944166,62.8694556798356,67.8558884803489,67.3081893436607,66.7308221068365,65.4330247085506,62.3112368768057,63.7747193226701,65.2744789925382,64.1030680494191,60.9681421346139,63.1904543094496,61.2964244338167
